# These weekday factors should be applied to total annual emission factors in
# combination with the Monthly factors supplied in Monthlyfac.all.
# origin: EMEP/MSC-W based on GENEMIS data.
# Formate: CC SNAPsector  MON      TUE      WED      THU      FRI      SAT      SUN
21 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
23 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
48 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
47 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
42 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
27 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
51 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
15 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 9 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 1 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
40 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
50 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
49 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
41 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
52 10  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 2 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 3 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 4 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
24 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
46 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
10 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 6 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
43 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
22 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 7 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 8 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
11 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
12 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
14 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
45 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
16 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
44 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
17 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
18 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
19 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
20 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
21 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
23 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
48 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
47 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
42 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
27 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
51 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
15 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 9 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
 1 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
40 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
50 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
49 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
41 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
52 11  1.0000   1.0000   1.0000   1.0000   1.0000   1.0000   1.0000
