   -3.133533       35.38950
   -2.730882       35.42627
   -2.327788       35.46138
   -1.924269       35.49485
   -1.520345       35.52665
   -1.116038       35.55680
  -0.7113659       35.58530
  -0.3063504       35.61213
   9.8988928E-02   35.63729
   0.5046313       35.66079
   0.9105566       35.68262
    1.316744       35.70277
    1.723173       35.72125
    2.129822       35.73807
    2.536672       35.75320
    2.943700       35.76665
    3.350887       35.77843
    3.758210       35.78852
    4.165650       35.79693
    4.573184       35.80367
    4.980793       35.80872
    5.388455       35.81208
    5.796148       35.81377
    6.203852       35.81377
    6.611545       35.81208
    7.019207       35.80872
    7.426816       35.80367
    7.834350       35.79693
    8.241790       35.78852
    8.649114       35.77843
    9.056300       35.76665
    9.463328       35.75320
    9.870177       35.73807
    10.27683       35.72125
    10.68326       35.70277
    11.08944       35.68262
    11.49537       35.66079
    11.90101       35.63729
    12.30635       35.61213
    12.71137       35.58530
    13.11604       35.55680
    13.52034       35.52665
    13.92427       35.49485
    14.32779       35.46138
    14.73088       35.42627
    15.13353       35.38950
    15.53572       35.35109
    15.93743       35.31104
    16.33863       35.26936
    16.73931       35.22604
    17.13945       35.18109
    17.53903       35.13451
    17.93804       35.08632
    18.33644       35.03650
    18.73424       34.98508
    19.13140       34.93204
    19.52791       34.87740
    19.92375       34.82116
    20.31890       34.76333
    20.71335       34.70391
    21.10708       34.64290
    21.50007       34.58032
    21.89231       34.51617
    22.28377       34.45044
    22.67445       34.38317
    23.06432       34.31433
   -11.14902       34.63614
   -10.75732       34.70538
   -10.36481       34.77306
   -9.971506       34.83917
   -9.577415       34.90371
   -9.182559       34.96666
   -8.786955       35.02803
   -8.390617       35.08780
   -7.993567       35.14598
   -7.595820       35.20255
   -7.197395       35.25751
   -6.798309       35.31087
   -6.398580       35.36260
   -5.998226       35.41272
   -5.597268       35.46120
   -5.195724       35.50805
   -4.793611       35.55327
   -4.390950       35.59686
   -3.987760       35.63878
   -3.584061       35.67908
   -3.179871       35.71772
   -2.775210       35.75470
   -2.370099       35.79002
   -1.964558       35.82369
   -1.558606       35.85569
   -1.152264       35.88602
  -0.7455518       35.91468
  -0.3384913       35.94168
   6.8898454E-02   35.96700
   0.4765955       35.99063
   0.8845800       36.01259
    1.292831       36.03287
    1.701326       36.05147
    2.110046       36.06837
    2.518969       36.08360
    2.928074       36.09713
    3.337339       36.10898
    3.746743       36.11914
    4.156265       36.12760
    4.565884       36.13437
    4.975578       36.13946
    5.385325       36.14285
    5.795105       36.14453
    6.204895       36.14453
    6.614675       36.14285
    7.024422       36.13946
    7.434116       36.13437
    7.843735       36.12760
    8.253257       36.11914
    8.662662       36.10898
    9.071926       36.09713
    9.481031       36.08360
    9.889954       36.06837
    10.29867       36.05147
    10.70717       36.03287
